epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.6849980740758812,1.5465825728057594,5.392440319061279,1e-06,0.1446117477611514,0.39275853489112145,0.4696986126008216,0.9288672289425047,0.07944352919641223,0.49543970962834216,0.5075559932369377,0.4879184368870828,0.07688083470620538,1,False,22151.813519
