epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.6281706179098487,1.4827200162986711,5.094546318054199,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,19598.04523
2,6444,1.426897571610043,1.4646696051252708,4.165754795074463,1e-06,0.16601475111448813,0.39860304996784973,0.47624054279627037,1.0280003088941156,0.07333333333333333,0.4994497354497355,0.5088852813852814,0.4923725974461269,0.07,2,True,19581.5659
