epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
2,6444,1.5544984043569465,1.5663579156074132,4.732712268829346,1e-06,0.15570503959471885,0.40258484515150544,0.4686570639256397,1.0365633149976012,0.07166666666666667,0.4857165427165427,0.5189841269841269,0.48747244367832604,0.06666666666666667,1,False,20755.180626
