epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.5930060264229553,1.4947351705975622,4.918511867523193,1e-06,0.15654015758000533,0.40697114669866286,0.4788439213669116,0.9710586720502963,0.080907926047959,0.49993047965315957,0.5208113469096446,0.4972789617990601,0.0785282811641955,1,True,20507.184943
