epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.7856714326650145,1.5802432020272552,5.963582992553711,1e-06,0.13938916402476978,0.38707326908828327,0.45671067597636367,0.914082460047913,0.07248764415156507,0.47636528104677467,0.5055811772176407,0.47624148662218446,0.0686436024162548,0,False,21168.741395
