epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.609986674204737,1.4924405364655122,5.002744674682617,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,19319.00541
2,6444,1.4477680627601182,1.4797742362427329,4.253610134124756,1e-06,0.17054655722348158,0.42365163603774125,0.5013780697000512,1.0995228518752156,0.10833333333333334,0.5337652116402116,0.5331618566618567,0.5219480707201296,0.10333333333333333,0,False,19312.09491
