epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.7505924091954768,1.5041022979672098,5.758012294769287,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,19831.697899
2,6444,1.4557718751150803,1.4876041353883367,4.287792205810547,1e-06,0.15015018735727045,0.4026007927011646,0.4816377571087324,1.0355258928628672,0.09833333333333333,0.5111415343915343,0.5231631192881193,0.504430956355879,0.095,2,False,19843.76211
