epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.673151861670445,1.47559855361285,5.328937530517578,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,20156.791256
2,6444,1.4190488957345004,1.4571266513792347,4.133187294006348,1e-06,0.17191893236485284,0.4344022761650863,0.504370184281949,1.1220152752947405,0.10333333333333333,0.5268486050986051,0.5417003367003367,0.5197308149366973,0.095,2,False,20154.337157
