epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.7773156473349518,1.545086149066294,5.913959980010986,1e-06,0.14562758786276947,0.3902752445013064,0.4666805511887315,0.9319435480441217,0.0781621819513088,0.490641445117008,0.5065195771950303,0.4846863476295133,0.07541643785465861,0,False,21428.888819
