epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.7094040192446303,1.4833085414780356,5.525667190551758,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,19819.07667
2,6444,1.4278279252669444,1.4675146457391461,4.169632911682129,1e-06,0.15656685071897303,0.4154582072459755,0.49157871077724014,1.0776956007306275,0.11833333333333333,0.5226074434824436,0.5300694444444445,0.5145379549644257,0.115,1,False,19817.098404
