epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.6500261038782285,1.551678035915509,5.207115650177002,1e-06,0.1456448463668116,0.38987575724597595,0.4649445293266512,0.9184022921688367,0.07468423942888523,0.48455435385693485,0.506535907702849,0.48228309558223037,0.07267069375800841,0,False,18893.197348
