epoch,global_step,train_loss,val_loss,perplexity,learning_rate,metric_bleu,metric_meteor,metric_rouge_l,metric_cider,metric_exact_match,metric_precision,metric_recall,metric_f1,metric_wups,early_stop_counter,is_best,time_seconds
1,3222,1.6203562804144558,1.4742847332842703,5.054891109466553,0.00011317487828304232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,19820.39933
2,6444,1.4207940618493111,1.4557092513556362,4.140406608581543,1e-06,0.15131497047248213,0.42531369292264365,0.5049546543354593,1.0902826668065888,0.11833333333333333,0.5360499037999039,0.5398148148148149,0.5259812306429953,0.11166666666666666,1,False,19832.546752
